(-883.30078125, -80.56640625, -42.96875, -522.94921875, -125.48828125) 
(-852.5390625, -2.9296875, -20.01953125, 722.65625, -154.78515625) 
(-220.703125, -54.19921875, -37.59765625, -777.83203125, -212.40234375) 
(-1000.0, -82.03125, -47.8515625, -818.84765625, -137.6953125) 
(49.31640625, -18.5546875, -29.78515625, 643.06640625, -28.3203125) 
(-760.25390625, 15.13671875, -18.5546875, -992.67578125, -25.87890625) 
(203.61328125, -25.87890625, -30.2734375, -296.875, -58.59375) 
(-267.08984375, -38.57421875, -29.78515625, 114.74609375, 72.75390625) 
(-1000.0, -66.89453125, -40.52734375, -1000.0, -115.72265625) 
(304.6875, -19.04296875, -30.2734375, 64.94140625, -332.51953125) 
(-799.31640625, 13.18359375, -17.578125, -822.75390625, 270.01953125) 
(-1000.0, -80.56640625, -46.875, -1000.0, -1000.0) 
(-520.99609375, -59.5703125, -35.15625, -271.484375, -1000.0) 
(-948.73046875, -0.48828125, -13.671875, -841.796875, -981.93359375) 
(764.16015625, -5.859375, -20.99609375, 438.4765625, -1000.0) 
(-828.125, -61.03515625, -42.48046875, -1000.0, -1000.0) 
(480.95703125, -17.578125, -32.2265625, 935.05859375, -1000.0) 
(-1000.0, -64.94140625, -43.9453125, -566.89453125, -1000.0) 
(-805.17578125, 0.48828125, -27.83203125, 811.03515625, -996.09375) 
(-88.8671875, -46.875, -43.45703125, -653.3203125, -1000.0) 
(-1000.0, -62.5, -52.734375, -905.2734375, -963.37890625) 
(-53.7109375, -8.30078125, -33.69140625, 528.80859375, -847.65625) 
(-767.08984375, 19.04296875, -22.4609375, -948.73046875, -814.94140625) 
(212.40234375, -21.97265625, -32.2265625, -229.98046875, -940.4296875) 
(-1000.0, -70.80078125, -41.50390625, -1000.0, -1000.0) 
(-272.4609375, -45.8984375, -37.109375, 3.41796875, -919.43359375) 
(-805.17578125, 10.7421875, -22.4609375, -799.8046875, -802.24609375) 
(466.796875, -6.34765625, -25.390625, 197.265625, -715.8203125) 
(-1000.0, -68.359375, -34.66796875, -1000.0, -735.83984375) 
(-558.59375, -62.5, -24.90234375, -317.3828125, -811.5234375) 
(968.26171875, -3.90625, -14.16015625, 561.5234375, -567.87109375) 
(991.69921875, -9.27734375, -14.6484375, -863.76953125, -709.9609375) 
(-535.15625, -43.45703125, -31.25, -965.8203125, -445.3125) 
(-1000.0, -56.15234375, -37.59765625, -639.16015625, -308.59375) 
(401.3671875, -13.671875, -23.92578125, 874.0234375, -243.65234375) 
(-782.2265625, 5.37109375, -19.04296875, 864.2578125, -292.96875) 
(49.8046875, -39.0625, -36.62109375, -533.203125, -352.05078125) 
(-1000.0, -71.77734375, -41.9921875, -1000.0, -538.0859375) 
(-211.9140625, -31.73828125, -31.73828125, 315.4296875, -588.8671875) 
(-790.52734375, 7.8125, -23.4375, -873.046875, -358.3984375) 
(-1000.0, -73.2421875, -42.96875, -1000.0, -348.14453125) 
(229.4921875, -22.4609375, -26.85546875, -83.0078125, -264.16015625) 
(-270.5078125, -50.29296875, -34.66796875, -82.51953125, -294.43359375) 
(-818.84765625, -1.953125, -18.5546875, -795.41015625, -283.69140625) 
(584.9609375, -14.6484375, -19.53125, 280.76171875, -262.20703125) 
(-1000.0, -64.453125, -34.1796875, -1000.0, -289.0625) 
(-667.96875, -68.84765625, -32.71484375, -405.76171875, -237.3046875) 
(905.2734375, -24.4140625, -16.11328125, -902.34375, -69.82421875) 
(-1000.0, -85.44921875, -40.0390625, -757.8125, -217.7734375) 
(-934.5703125, -17.578125, -12.20703125, 556.15234375, -81.54296875) 
(-336.9140625, -69.82421875, -31.25, -945.3125, -225.5859375) 
(-759.27734375, -8.30078125, -17.08984375, 911.62109375, 34.1796875) 
(170.8984375, -40.52734375, -25.390625, 728.02734375, -63.96484375) 
(-1000.0, -80.56640625, -44.43359375, -1000.0, 13.671875) 
(157.71484375, -40.0390625, -34.66796875, -491.2109375, -42.96875) 
(-255.37109375, -42.96875, -28.3203125, 275.87890625, 19.53125) 
(-794.43359375, 4.8828125, -26.85546875, -857.421875, 19.53125) 
(259.27734375, -15.625, -35.15625, -31.73828125, 150.87890625) 
(-1000.0, -81.54296875, -54.6875, -1000.0, 4.39453125) 
(-346.6796875, -74.70703125, -58.10546875, -161.62109375, -134.27734375) 
(-932.12890625, -57.12890625, -32.71484375, -1000.0, -65.4296875) 
(-864.2578125, -5.859375, -37.59765625, -803.7109375, -208.0078125) 
(694.3359375, -1.953125, -25.87890625, 337.890625, -78.61328125) 
(750.9765625, -15.625, -27.83203125, -933.59375, 66.40625) 
(-806.640625, -65.91796875, -40.52734375, -433.10546875, -102.05078125) 
(-853.515625, -4.8828125, -19.04296875, 676.7578125, 60.05859375) 
(51.7578125, -24.4140625, -28.80859375, 626.953125, -90.33203125) 
(-1000.0, -75.68359375, -46.38671875, -842.28515625, -179.19921875) 
(-175.78125, -55.17578125, -34.66796875, -805.6640625, -38.57421875) 
(202.63671875, -36.1328125, -30.76171875, -282.71484375, 13.18359375) 
(-757.8125, 9.27734375, -13.671875, -978.515625, -12.20703125) 
(-1000.0, -88.8671875, -49.8046875, -1000.0, 47.8515625) 
(-797.36328125, -10.7421875, -23.4375, -814.453125, -35.64453125) 
(-271.484375, -61.03515625, -33.69140625, 72.265625, -76.66015625) 
(384.765625, -24.90234375, -38.0859375, 82.03125, -30.76171875) 
(-1000.0, -70.80078125, -55.6640625, -1000.0, -101.5625) 
(-736.81640625, -54.19921875, -27.83203125, -1000.0, -96.6796875) 
(-930.17578125, -2.44140625, -21.484375, -823.2421875, 6.34765625) 
(851.5625, -0.48828125, -19.04296875, 426.26953125, 29.296875) 
(-448.73046875, -55.17578125, -42.96875, -237.79296875, -88.8671875) 
(-915.0390625, -72.75390625, -36.1328125, -463.37890625, -104.4921875) 
(-819.3359375, -5.859375, -21.484375, 763.671875, 157.71484375) 
(633.7890625, -25.390625, -24.90234375, -965.8203125, 15.13671875) 
(-44.921875, -45.8984375, -26.85546875, -672.8515625, -19.04296875) 
(-1000.0, -82.03125, -37.109375, -944.3359375, -241.2109375) 
(-107.91015625, -46.38671875, -26.85546875, 485.83984375, -161.62109375) 
(-773.92578125, -0.9765625, -5.37109375, -915.52734375, -100.5859375) 
(218.26171875, -28.80859375, -23.4375, -184.08203125, -116.2109375) 
(-272.4609375, -44.43359375, -25.390625, -7.32421875, -296.875) 
(-1000.0, -75.68359375, -40.52734375, -1000.0, -197.265625) 
(-1000.0, -57.6171875, -40.0390625, -1000.0, -39.55078125) 
(-807.6171875, 9.27734375, -16.6015625, -796.38671875, -257.32421875) 
(494.140625, -7.8125, -25.390625, 194.3359375, -121.58203125) 
(-577.1484375, -49.8046875, -39.55078125, -309.5703125, -64.453125) 
(964.35546875, -6.8359375, -20.01953125, 496.09375, -151.3671875) 
(986.81640625, -7.8125, -27.83203125, -849.609375, -85.44921875) 
(-505.37109375, -56.640625, -33.69140625, -1000.0, -215.33203125) 
(268.5546875, -16.6015625, -29.296875, 846.6796875, -30.2734375) 
(-1000.0, -71.77734375, -42.96875, -653.80859375, -100.5859375) 
(82.51953125, -38.57421875, -30.2734375, -573.73046875, -64.453125) 
(-223.6328125, -42.48046875, -31.25, 345.703125, -48.828125) 
(-769.04296875, 7.32421875, -18.06640625, 843.26171875, 5.37109375) 
(-792.48046875, -10.7421875, -20.99609375, -885.7421875, -165.0390625) 
(-1000.0, -73.2421875, -44.43359375, -1000.0, -27.83203125) 
(232.421875, -34.66796875, -27.83203125, -96.6796875, -48.828125) 
(-1000.0, -71.77734375, -43.45703125, -1000.0, -77.1484375) 
(-312.01171875, -44.43359375, -39.0625, -121.58203125, -128.90625) 
(-833.49609375, 8.30078125, -20.99609375, -808.59375, 69.3359375) 
(590.8203125, -0.48828125, -26.85546875, 241.69921875, 215.8203125) 
(-1000.0, -52.24609375, -43.9453125, -1000.0, -15.625) 
(-725.5859375, -55.6640625, -44.43359375, -398.4375, -182.12890625) 
(833.49609375, -3.90625, -26.85546875, -915.52734375, -0.9765625) 
(-897.94921875, 4.39453125, -23.92578125, 598.14453125, 117.67578125) 
(-273.92578125, -45.41015625, -41.50390625, -890.13671875, -28.80859375) 
(-1000.0, -66.40625, -45.8984375, -776.85546875, -146.97265625) 
(-756.34765625, 4.8828125, -22.4609375, 946.77734375, 249.51171875) 
(112.3046875, -27.83203125, -31.25, 686.03515625, 45.41015625) 
(-1000.0, -65.91796875, -46.875, -1000.0, 248.046875) 
(197.75390625, -23.92578125, -34.1796875, -385.7421875, 233.3984375) 
(-267.08984375, -28.3203125, -33.69140625, 157.2265625, 234.375) 
(-798.828125, 15.625, -18.06640625, -864.74609375, 182.12890625) 
(294.43359375, -9.765625, -20.99609375, -13.18359375, 197.265625) 
(-1000.0, -60.546875, -40.0390625, -1000.0, 5.37109375) 
(-499.51171875, -54.6875, -42.96875, -232.91015625, -46.38671875) 
(-932.6171875, -0.9765625, -34.1796875, -842.7734375, -67.3828125) 
(735.83984375, 2.9296875, -32.71484375, 383.7890625, 32.2265625) 
(546.38671875, -1.953125, -31.25, 949.21875, 942.3828125) 
(-872.55859375, -33.203125, -41.9921875, -1000.0, 719.7265625) 
(-957.03125, -40.52734375, -43.9453125, -541.50390625, -973.6328125) 
(-105.46875, -30.2734375, -42.96875, -685.546875, 974.12109375) 
(-821.2890625, 10.7421875, -27.34375, 764.6484375, 978.02734375) 
(-1000.0, -63.96484375, -57.12890625, -926.26953125, 974.12109375) 
(-98.6328125, -25.87890625, -38.0859375, 473.6328125, 974.12109375) 
(218.26171875, -18.5546875, -33.203125, -231.4453125, 974.12109375) 
(-776.85546875, 17.578125, -20.01953125, -964.84375, 972.16796875) 
(-1000.0, -57.12890625, -40.52734375, -1000.0, 965.8203125) 
(-270.5078125, -28.3203125, -24.4140625, 2.44140625, 907.2265625) 
(427.24609375, -25.87890625, -20.99609375, 156.73828125, 813.96484375) 
(-805.17578125, -1.46484375, -14.16015625, -818.359375, 843.75) 
(-1000.0, -65.4296875, -34.66796875, -1000.0, 840.33203125) 
(-631.34765625, -57.6171875, -36.62109375, -359.375, 747.55859375) 
(958.984375, -12.6953125, -30.2734375, -889.16015625, 674.31640625) 
(928.7109375, -11.23046875, -26.85546875, 530.76171875, 799.31640625) 
(-568.84765625, -56.640625, -42.96875, -970.703125, 725.09765625) 
(-1000.0, -72.265625, -43.9453125, -717.7734375, 616.2109375) 
(216.30859375, -29.78515625, -20.5078125, 768.06640625, 535.64453125) 
(-776.85546875, -8.7890625, -17.08984375, 856.93359375, 521.484375) 
(42.96875, -48.828125, -39.55078125, -539.0625, 587.40234375) 
(-1000.0, -83.984375, -47.36328125, -1000.0, 336.9140625) 
(-243.65234375, -44.43359375, -20.01953125, 248.046875, 174.8046875) 
(-803.22265625, -0.48828125, -10.25390625, -893.5546875, 308.10546875) 
(237.79296875, -26.85546875, -27.34375, -96.19140625, 324.21875) 
(-1000.0, -62.01171875, -40.0390625, -1000.0, 272.94921875) 
(-322.265625, -42.48046875, -30.2734375, -101.5625, 158.203125) 
(-832.51953125, -5.859375, -15.13671875, -805.6640625, 198.73046875) 
(546.875, -26.3671875, -21.97265625, 260.25390625, 364.74609375) 
(-1000.0, -76.171875, -36.1328125, -1000.0, 184.5703125) 
(-762.6953125, -72.265625, -33.69140625, -435.546875, 50.78125) 
(801.7578125, -18.06640625, -20.01953125, -942.87109375, 133.30078125) 
(-925.78125, -1.46484375, -18.5546875, 607.421875, 198.2421875) 
(-326.66015625, -56.640625, -35.15625, -842.28515625, 184.5703125) 
(-1000.0, -86.42578125, -45.41015625, -955.078125, -376.46484375) 
(-772.94921875, -6.8359375, -11.71875, 927.24609375, -996.58203125) 
(22.4609375, -35.15625, -25.390625, 483.3984375, -1000.0) 
(160.64453125, -55.6640625, -33.203125, -451.171875, -984.375) 
(-1000.0, -85.44921875, -46.38671875, -1000.0, -1000.0) 
(-255.859375, -42.48046875, -28.3203125, 188.4765625, -1000.0) 
(-800.29296875, -7.32421875, -13.671875, -876.953125, -1000.0) 
(-1000.0, -75.68359375, -40.0390625, -1000.0, -1000.0) 
(-425.29296875, -56.640625, -32.2265625, -169.921875, -1000.0) 
(241.2109375, -36.62109375, -23.92578125, -69.3359375, -1000.0) 
(660.64453125, -12.20703125, -17.08984375, 303.22265625, -985.83984375) 
(-957.03125, -63.4765625, -33.203125, -1000.0, -1000.0) 
(-889.16015625, -0.9765625, -11.71875, -821.2890625, -994.62890625) 
(-883.7890625, -59.08203125, -32.71484375, -484.375, -929.6875) 
(-837.40234375, 10.25390625, -29.296875, 734.86328125, -522.4609375) 
(639.16015625, -8.30078125, -25.87890625, 999.51171875, -708.984375) 
(-166.9921875, -34.66796875, -43.9453125, -737.3046875, -428.7109375) 
(-1000.0, -72.75390625, -48.828125, -877.44140625, -506.8359375) 
(12.20703125, -22.94921875, -29.78515625, 574.21875, -509.27734375) 
(-761.71875, 14.6484375, -16.11328125, -985.3515625, -291.50390625) 
(206.54296875, -24.90234375, -33.203125, -309.5703125, -375.0) 
(-1000.0, -65.91796875, -46.38671875, -1000.0, -570.3125) 
(-271.484375, -40.0390625, -28.80859375, 101.07421875, -509.765625) 
(-795.8984375, 14.16015625, -6.34765625, -809.5703125, -359.86328125) 
(395.99609375, -6.8359375, -19.53125, 106.4453125, -397.4609375) 
(-1000.0, -61.5234375, -45.8984375, -1000.0, 83.984375) 
(-399.90234375, -41.50390625, -37.59765625, -194.3359375, 943.84765625) 
(884.765625, 4.39453125, -26.85546875, 472.16796875, 947.265625) 
(-923.33984375, 6.8359375, -21.484375, -818.84765625, 986.81640625) 
(-628.41796875, -49.31640625, -42.96875, -1000.0, 979.98046875) 
(-793.45703125, 7.8125, -16.11328125, 844.7265625, 976.07421875) 
(-1000.0, -62.01171875, -37.109375, -599.12109375, 974.609375) 
(478.515625, -11.23046875, -17.08984375, 918.45703125, 971.19140625) 
(3.90625, -36.1328125, -27.34375, -597.65625, 963.8671875) 
(-1000.0, -62.01171875, -33.203125, -979.4921875, 896.97265625) 
(-143.06640625, -22.4609375, -25.390625, 430.6640625, 822.75390625) 
(-777.34375, 8.30078125, -14.6484375, -915.0390625, 841.30859375) 
(-1000.0, -66.40625, -42.96875, -1000.0, 697.265625) 
(-271.484375, -50.29296875, -39.0625, -42.96875, 609.375) 
(221.6796875, -20.99609375, -23.92578125, -172.8515625, 831.0546875) 
(-809.08203125, -2.44140625, -31.73828125, -807.12890625, 608.3984375) 
(494.140625, -16.6015625, -35.64453125, 180.17578125, 557.6171875) 
(-631.8359375, -62.01171875, -29.78515625, -340.8203125, 421.38671875) 
(944.82421875, -14.6484375, -20.01953125, -875.0, 476.5625) 
(-1000.0, -63.96484375, -35.15625, -1000.0, 454.58984375) 
(997.55859375, -5.37109375, -16.6015625, 573.2421875, 662.59765625) 
(-458.984375, -54.19921875, -32.2265625, -947.265625, 573.2421875) 
(-1000.0, -71.77734375, -41.015625, -696.2890625, 263.18359375) 
(214.35546875, -18.5546875, -21.484375, 823.73046875, 282.2265625) 
(-768.06640625, 10.7421875, -10.7421875, 857.421875, 342.28515625) 
(81.0546875, -41.9921875, -26.3671875, -573.2421875, 154.296875) 
(-1000.0, -86.9140625, -35.64453125, -1000.0, 162.59765625) 
(-230.46875, -44.43359375, -30.76171875, 352.5390625, 342.7734375) 
(-795.41015625, 0.48828125, -20.99609375, -900.87890625, 316.89453125) 
(234.86328125, -32.2265625, -27.34375, -125.48828125, 179.6875) 
(-326.171875, -54.6875, -43.9453125, -112.79296875, 245.60546875) 
(-839.35546875, -7.8125, -24.4140625, -804.19921875, 316.89453125) 
(-1000.0, -77.63671875, -44.921875, -1000.0, 162.59765625) 
(597.16796875, -13.18359375, -20.5078125, 282.2265625, 297.8515625) 
(-1000.0, -55.6640625, -39.55078125, -1000.0, 197.265625) 
(-750.48828125, -63.96484375, -46.875, -428.7109375, 191.89453125) 
(-878.41796875, 0.0, -18.06640625, 629.39453125, 106.4453125) 
(802.24609375, -15.625, -26.85546875, -931.640625, 108.88671875) 
(-240.234375, -48.828125, -33.69140625, -867.1875, 116.69921875) 
(-1000.0, -70.80078125, -38.0859375, -769.53125, 0.0) 
(112.3046875, -18.5546875, -15.625, 709.9609375, 41.015625) 
(-754.39453125, 9.27734375, -3.41796875, 943.84765625, 182.6171875) 
(197.265625, -34.1796875, -21.484375, -406.73828125, 217.28515625) 
(-1000.0, -76.66015625, -38.0859375, -1000.0, 97.65625) 
(-268.06640625, -41.50390625, -17.578125, 180.17578125, 48.33984375) 
(-795.8984375, 18.5546875, 4.39453125, -854.98046875, 183.10546875) 
(306.15234375, -8.30078125, -9.765625, -2.9296875, 101.5625) 
(-431.15234375, -60.05859375, -41.50390625, -203.61328125, -104.4921875) 
(-1000.0, -73.2421875, -40.0390625, -1000.0, -142.578125) 
(785.64453125, -9.765625, -30.2734375, 392.08984375, 98.6328125) 
(-785.64453125, -49.31640625, -36.62109375, -1000.0, 71.2890625) 
(-983.88671875, -70.3125, -38.0859375, -580.56640625, -51.26953125) 
(528.80859375, -27.34375, -21.484375, 937.01171875, -45.8984375) 
(-915.52734375, -11.71875, -28.3203125, -826.171875, 52.24609375) 
(-814.94140625, -1.953125, -17.08984375, 701.171875, 35.15625) 
(-101.5625, -46.38671875, -36.1328125, -769.53125, -136.71875) 
(-1000.0, -68.359375, -37.109375, -899.4140625, -215.8203125) 
(-75.1953125, -27.83203125, -19.53125, 511.71875, -65.91796875) 
(-1000.0, -71.77734375, -39.0625, -1000.0, -119.140625) 
(-772.4609375, -2.44140625, -16.11328125, -986.328125, 122.0703125) 
(215.33203125, -35.15625, -29.78515625, -279.78515625, -5.37109375) 
(-271.97265625, -36.62109375, -27.34375, 42.48046875, -18.06640625) 
(-806.15234375, 17.578125, -14.16015625, -813.4765625, 50.29296875) 
(-1000.0, -56.640625, -35.64453125, -1000.0, 10.7421875) 
(-581.54296875, -57.12890625, -36.62109375, -313.96484375, 60.05859375) 
(464.84375, 1.953125, -20.99609375, 157.71484375, 81.0546875) 
(982.421875, -14.16015625, -23.92578125, -871.09375, 67.87109375) 
(957.03125, -9.765625, -18.06640625, 529.78515625, -18.06640625) 
(-517.08984375, -46.875, -30.2734375, -955.078125, -0.48828125) 
(-1000.0, -68.359375, -33.69140625, -721.6796875, -103.515625) 
(256.34765625, -25.390625, -14.16015625, 763.18359375, -129.39453125) 
(58.10546875, -32.2265625, -20.01953125, -529.296875, -58.10546875) 
(-770.99609375, 8.7890625, -1.953125, 873.53515625, -83.0078125) 
(-1000.0, -79.1015625, -46.38671875, -1000.0, -79.1015625) 
(-219.23828125, -47.8515625, -30.76171875, 333.49609375, 70.3125) 
(-794.43359375, -0.48828125, -10.7421875, -901.3671875, 250.0) 
(233.3984375, -27.34375, -24.90234375, -108.88671875, 166.9921875) 
(-1000.0, -82.51953125, -41.9921875, -1000.0, -55.6640625) 
(-322.75390625, -60.05859375, -29.78515625, -124.0234375, -137.20703125) 
(-833.0078125, -5.37109375, -11.23046875, -805.6640625, -64.453125) 
(575.1953125, -18.06640625, -17.08984375, 248.53515625, -95.21484375) 
(817.87109375, -20.01953125, -27.34375, -951.66015625, -100.09765625) 
(-701.171875, -72.265625, -38.57421875, -365.234375, -186.03515625) 
(-1000.0, -70.3125, -35.64453125, -1000.0, -154.296875) 
(-902.34375, -3.90625, -22.94921875, 633.7890625, 4.39453125) 
(-301.26953125, -49.31640625, -29.296875, -860.83984375, -98.14453125) 
(140.625, -21.484375, -27.34375, 700.1953125, 163.0859375) 
(-1000.0, -70.80078125, -36.62109375, -770.99609375, -74.21875) 
(-757.32421875, -0.9765625, -16.6015625, 921.875, 146.484375) 
(-1000.0, -76.171875, -41.9921875, -1000.0, -403.80859375) 
(182.6171875, -39.0625, -24.90234375, -377.44140625, 169.921875) 
(-797.36328125, 16.6015625, -15.13671875, -843.75, 61.5234375) 
(-266.11328125, -38.57421875, -33.203125, 9.765625, -774.90234375) 
(305.17578125, -7.8125, -23.4375, 35.64453125, 261.23046875) 
(-441.40625, -54.19921875, -34.1796875, -228.02734375, -67.3828125) 
(-915.0390625, -6.8359375, -21.97265625, -836.9140625, 17.08984375) 
(-1000.0, -58.59375, -37.59765625, -1000.0, 41.015625) 
(770.99609375, -5.859375, -20.5078125, 436.5234375, 189.94140625) 
(-834.9609375, -59.5703125, -38.57421875, -1000.0, 56.15234375) 
(-830.078125, -0.9765625, -30.76171875, 721.6796875, 204.1015625) 
(-912.109375, -68.84765625, -44.921875, -541.9921875, 9.765625) 
(-1000.0, -66.89453125, -46.875, -915.0390625, -65.91796875) 
(-120.60546875, -39.0625, -41.9921875, -726.07421875, 90.33203125) 
(-52.24609375, -25.390625, -30.2734375, 487.3046875, -135.7421875) 
(628.41796875, -20.01953125, -32.2265625, 975.5859375, 204.58984375) 
(212.890625, -30.2734375, -25.390625, -263.671875, -24.90234375) 
(-1000.0, -65.91796875, -43.45703125, -1000.0, -7.8125) 
(-769.53125, 4.39453125, -15.625, -977.05078125, -37.59765625) 
(-803.7109375, 0.0, -26.3671875, -816.89453125, -2.9296875) 
(-272.4609375, -49.8046875, -41.50390625, 36.1328125, -40.52734375) 
(-1000.0, -64.453125, -43.9453125, -1000.0, 160.64453125) 
(459.47265625, 0.48828125, -26.3671875, 168.9453125, 215.33203125) 
(-524.90234375, -56.15234375, -41.9921875, -292.48046875, 45.41015625) 
(-970.21484375, -0.48828125, -24.90234375, -853.515625, -20.99609375) 
(899.4140625, -17.08984375, -27.83203125, 490.234375, -120.1171875) 
(-612.3046875, -62.5, -45.8984375, -994.62890625, -119.140625) 
(-1000.0, -66.89453125, -50.29296875, -670.41015625, -114.2578125) 
(369.140625, -17.08984375, -32.2265625, 822.75390625, -82.03125) 
(33.203125, -41.9921875, -38.0859375, -571.77734375, 22.4609375) 
(-782.71484375, 3.90625, -21.484375, 835.44921875, 13.671875) 
(-1000.0, -75.68359375, -45.8984375, -1000.0, -69.3359375) 
(-788.57421875, -0.48828125, -20.99609375, -917.96875, 99.12109375) 
(228.515625, -21.97265625, -29.296875, -138.671875, 45.41015625) 
(-1000.0, -63.4765625, -43.45703125, -1000.0, 24.4140625) 
(-194.3359375, -38.0859375, -30.2734375, 332.03125, 3.90625) 
(-818.359375, -2.9296875, -25.390625, -811.03515625, -3.90625) 
(-285.15625, -47.36328125, -36.62109375, -95.21484375, 17.578125) 
(530.76171875, -14.6484375, -32.71484375, 245.60546875, 21.484375) 
(-1000.0, -61.03515625, -38.57421875, -1000.0, -8.7890625) 
(-727.05078125, -57.6171875, -40.0390625, -436.5234375, -121.09375) 
(846.6796875, -18.06640625, -25.87890625, -941.89453125, -109.375) 
(-952.1484375, -5.859375, -21.484375, 617.1875, 41.015625) 
(-1000.0, -64.453125, -43.45703125, -780.2734375, -109.86328125) 
(-390.13671875, -41.9921875, -37.109375, -881.8359375, -36.62109375) 
(148.92578125, -18.5546875, -36.1328125, 702.1484375, 59.5703125) 
(-765.13671875, 8.7890625, -31.73828125, 874.51171875, 116.2109375) 
(121.58203125, -40.0390625, -37.109375, -496.09375, 10.25390625) 
(-1000.0, -85.9375, -48.33984375, -1000.0, -148.4375) 
(-253.41796875, -54.6875, -44.43359375, 188.4765625, -151.85546875) 
(-801.7578125, -5.37109375, -30.2734375, -876.953125, -84.9609375) 
(240.72265625, -23.92578125, -30.76171875, -56.640625, -76.66015625) 
(-1000.0, -71.2890625, -45.8984375, -1000.0, 21.484375) 
(-402.83203125, -47.8515625, -46.875, -160.64453125, 58.59375) 
(645.99609375, -17.08984375, -20.5078125, 319.3359375, 22.94921875) 
(-878.90625, -65.91796875, -39.0625, -515.13671875, -44.921875) 
(-877.9296875, -1.46484375, -25.87890625, -822.265625, 62.5) 
(-965.8203125, -69.82421875, -36.1328125, -1000.0, -70.80078125) 
(649.4140625, -13.18359375, -20.5078125, 976.5625, -63.96484375) 
(-847.16796875, 2.44140625, -17.08984375, 697.75390625, -48.828125) 
(-184.08203125, -48.33984375, -38.57421875, -761.23046875, 20.5078125) 
(-31.73828125, -32.71484375, -32.71484375, 505.37109375, -266.6015625) 
(-1000.0, -81.0546875, -44.921875, -912.109375, -88.8671875) 
(-770.5078125, 2.44140625, -22.94921875, 974.609375, -133.30078125) 
(-1000.0, -71.77734375, -39.55078125, -1000.0, -303.22265625) 
(211.9140625, -37.59765625, -28.80859375, -335.44921875, -130.859375) 
(-268.06640625, -36.62109375, -31.73828125, 60.546875, -249.0234375) 
(-799.31640625, 6.34765625, -20.5078125, -831.0546875, -59.08203125) 
(348.14453125, -15.625, -27.34375, 79.1015625, 41.015625) 
(-1000.0, -62.01171875, -40.0390625, -1000.0, 45.41015625) 
(-518.5546875, -42.96875, -37.59765625, -287.109375, -44.921875) 
(-952.63671875, -1.46484375, -29.78515625, -850.5859375, 29.296875) 
(801.7578125, -10.25390625, -33.203125, 399.90234375, 92.28515625) 
(-769.53125, -53.22265625, -43.9453125, -1000.0, -116.2109375) 
(-1000.0, -57.6171875, -35.64453125, -599.609375, -60.546875) 
(451.66015625, -20.5078125, -22.4609375, 888.671875, -12.20703125) 
(-802.734375, -2.9296875, -17.578125, 770.01953125, 28.3203125) 
(-62.98828125, -40.52734375, -27.34375, -668.9453125, -34.1796875) 
(-135.25390625, -38.57421875, -13.18359375, 437.98828125, -39.0625) 
(-1000.0, -73.73046875, -33.203125, -948.73046875, -157.2265625) 
(-782.2265625, -10.25390625, -2.44140625, -982.421875, 6.8359375) 
(222.65625, -40.52734375, -10.25390625, -246.09375, 51.26953125) 
(-1000.0, -80.56640625, -15.13671875, -1000.0, 49.31640625) 
(-270.5078125, -64.94140625, -14.6484375, -0.48828125, -58.10546875) 
(458.984375, -41.015625, -12.6953125, 117.67578125, -99.12109375) 
(-807.12890625, -27.83203125, -7.32421875, -836.9140625, -59.08203125) 
(-1000.0, -78.125, -34.66796875, -1000.0, -110.83984375) 
(-629.8828125, -74.70703125, -30.2734375, -360.83984375, -74.21875) 
(949.21875, -22.4609375, -7.8125, -897.4609375, -49.31640625) 
(-506.8359375, -56.15234375, -30.76171875, -949.21875, -21.97265625) 
(973.14453125, -6.8359375, -14.16015625, 548.33984375, 28.80859375) 
(-1000.0, -78.125, -29.78515625, -720.703125, -25.87890625) 
(107.91015625, -36.1328125, -19.04296875, -478.515625, -11.23046875) 
(233.3984375, -29.296875, -15.13671875, 752.9296875, 7.8125) 
(-1000.0, -74.21875, -27.83203125, -1000.0, 39.55078125) 
(-768.06640625, 3.41796875, -8.30078125, 887.20703125, 59.08203125) 
(-252.44140625, -47.8515625, -19.53125, 231.4453125, -467.7734375) 
(-1000.0, -75.1953125, -27.83203125, -1000.0, -992.67578125) 
(-799.31640625, -17.08984375, -13.18359375, -917.96875, -1000.0) 
(237.79296875, -40.52734375, -20.99609375, -125.9765625, -981.4453125) 
(-338.8671875, -49.31640625, -21.97265625, -96.6796875, -1000.0) 
(589.84375, -14.6484375, -13.18359375, 273.4375, -1000.0) 
(-842.7734375, -2.44140625, -11.23046875, -816.89453125, -1000.0) 
(-1000.0, -63.4765625, -25.390625, -1000.0, -1000.0) 
(-782.71484375, -66.89453125, -31.73828125, -462.890625, -991.2109375) 
(-877.44140625, 3.41796875, -9.27734375, 699.70703125, -857.421875) 
(763.671875, -18.5546875, -17.578125, -984.375, -1000.0) 
(-238.28125, -40.0390625, -25.87890625, -772.4609375, -803.7109375) 
(-1000.0, -70.3125, -39.55078125, -834.9609375, -987.79296875) 
(-760.7421875, 6.34765625, -13.18359375, 943.84765625, -762.6953125) 
(62.01171875, -24.90234375, -23.92578125, 621.58203125, -866.69921875) 
(192.87109375, -43.9453125, -31.25, -385.25390625, -822.75390625) 
(-1000.0, -76.66015625, -46.875, -1000.0, -888.671875) 
